レイジーにとって初のヒット曲。当時の彼等が要求されていたベイ・シティ・ローラーズ風の路線を色濃く反映した曲である。万枚以上の売り上げを記録し、初めてオリコンにランクインしたことで、彼等が注目されるきっかけとなった。年月日発売のアルバム『this is the lazy』に収録、ベスト・アルバムにも必ず収録される代表曲である。,Japanese
年（昭和年）月日、前身となる碧南市立図書館が設立。年（平成年）月日に碧南市民図書館となり、年（平成年）月日には碧南市民図書館と碧南市芸術文化ホールで構成される複合施設「へきなん芸術文化村」が完成したことで移転した。日本図書館協会建築賞受賞。,Japanese
年、テネシーと提携していたカナダ・カルガリーのスタンピード・レスリングへの参戦を機に、ビッグ・ダディ・リッター（big daddy ritter）と改名。年月にはこのリングネームで国際プロレスに初来日している。スーパースター・ビリー・グラハム、ジプシー・ジョー、キラー・ブルックス、上田馬之助、マサ斎藤などの大物選手が同時参加していたため、タイトルへの挑戦権は与えられなかったものの、大木金太郎ばりの一本足頭突きを武器に好ファイトを展開した（来日の前年、海外武者修行でカルガリーに遠征していた阿修羅・原との試合も東京チャンネルの『国際プロレスアワー』で放送されている）。,Japanese
劉義隆が中郎将・荊州刺史となると、張邵はその下で司馬となり、南郡相を兼ねて、荊州の事務を決裁した。年（永初元年）、劉裕が帝位につくと、張邵は功績により臨沮伯に封じられた。年（永初年）、荊州が分割されて湘州が立てられると、張邵は湘州刺史となった。劉裕は代行の役所を置く考えであったが、張邵が長沙に代官を置くのは統治の妨げになると主張したため、劉裕はその意見を聞き入れた。年（元嘉年）、謝晦が反乱を起こすと、張邵に書簡を送ってきたが、張邵は書簡の函を開くこともせず文帝のもとに届け出た。,Japanese
紀元前年にマケドニア王アレクサンドロス世が小アジアに侵攻してきた時、アルサメスは他の将軍ならびに小アジアの太守たちと共にグラニコス川でそれを迎え撃つも、敗れた。多くの将官が倒れる中逃げ延びたアルサメスはタルソスに拠ったが、アレクサンドロスの接近を受けてタルソスを放棄し、焦土作戦としてキリキアを荒らしてペルシア王ダレイオス世の許へ撤退した。アルサメスは翌紀元前年のイッソスの戦いに指揮官の一人として参加し、戦死した。,Japanese
世間で「お嬢様学校」と呼ばれる名門校「私立藤崎女子中学」（略称：藤女）の生徒会執行部は、会長の意向により「恋愛を研究する」場でもあった。後に『恋愛ラボ』（ラボlaboratry研究所）と呼ばれるようになる「恋に恋する乙女たち」生徒会メンバーの恋愛研究とその実践ぶりをコミカルに描く。,Japanese
実質的にはbravia phone uとsの後継にあたる軸折りたたみ式の機種で今回は高速データ通信が可能なwin high speed（cdma x ev-do mc-reva）や無線lan（wi-fi win）に対応しているほか、sと同等の性能を持った万画素のカメラが搭載されている。,Japanese
京都市バス等持院道バス停徒歩すぐところに位置する。地上階建。寮室室、アクセシブルルーム室、ゲストルーム（研究者向居室）室、ドミトリールーム（短期宿泊室）室人室、ldk室、スタディルーム室を備える。寮費は月額円（寝具レンタル料含む）。延床面積m。,Japanese
立命館土曜講座は、大学の社会的開放および生涯教育への対応として実施している無料公開講座。当時の学長であった末川が、提唱して開講されたもので、第一回目の講座は年月日に実施された。また、これに関連して、年から年にかけて、読売テレビと共同して『テレビ大学講座』を制作していた。現在は、衣笠キャンパスで実施している土曜講座のほかに、びわこ・くさつキャンパスで『立命館びわこ講座』、学校法人立命館の学校や事務所なども使用して公開講座が開催されている。,Japanese
新江戸橋 - 新松阪の系統は、途中で津駅前 - 阿漕浦 - 天白 - 松阪駅前間の運行となり、新松阪は経由しなくなった（新江戸橋は別路線の停留所として現存。新松阪はバス停としても廃止）。さらに年月に天白で系統分割され、年月に天白以南の系統は廃止された。年月日からは、松阪市空港アクセス・コミュニティバス三雲松阪線として、天白に近い三雲地域振興局 - jr松阪駅 - 近鉄松阪駅 - 松阪港・空港アクセス間（年月日より、jr松阪駅 - 松阪港・空港アクセス間の系統分離）を運行している。また、松阪駅前 - 宇治山田駅前の系統は、松阪駅前 - 早馬瀬口間が年月日限りで廃止され、代わりのバスも運行されていない（ただし、近鉄山田線、jr紀勢本線が徒歩圏内にあるため、公共交通が無くなったわけでは無い）。,Japanese
本線の海神 - 船橋競馬場間にて高架化工事が進められ、年月日より海神 - 船橋競馬場間の上り線、年月日より同下り線がそれぞれ高架化。押上線では、押上 - 八広間が年月日に高架化工事が完了した。年現在、押上線の四ツ木 - 青砥間で高架化工事が行われている。,Japanese
短期留学生用の学生寮が「衣笠キャンパス」近くに棟ある。主に中長期留学生用の学生寮が「びわこくさつキャンパス」隣接地に棟ある。短期留学生用の寮は、すべて一人部屋（ベッド・デスク備え付け）で、トイレ・バス完備。インターネット対応。共用のキッチン、ラウンジルーム、洗濯機・乾燥機、コンピュータールームなどを備える。約の国、地域から集まる留学生が、buddy（バディ）と呼ばれる日本人学生ヘルパー、学校教員らとともに居住している。,Japanese
年は月に月間本塁打を放つなど序盤から打撃好調で、チームの中心選手に成長した。後半戦は打率を下げたが、最終的にチーム最多の本塁打を放ち、チームの地区優勝に大きく貢献した。右翼手の守備でも守備防御点drs 、uzrを記録してゴールドグラブ賞を初受賞した。,Japanese
また、バスにおいては、もともとは横浜博覧会シャトルバスとして納入された特別仕様で、塗装も専用の虹色であったが、会期終了後はgreenboxして、ほぼそのままの姿で一般の路線バスとして運行していた。車体側面には、系電車に施された物と同じデザインのロゴマーク・ステッカーが貼られた。,Japanese
主な芸能人の崇敬者には落語家初代林家三平並びにその子息の代目林家正蔵がいる。年（昭和年）の週刊新潮に載る初代林家三平の談によると、海老名家（林家）には代々手のひらに乗るほどの小さな「武州松山の箭弓稲荷様」が伝わっている。いつごろのものかわからないが、海老名家の先祖は講談で有名な町奴、幡随院長兵衛に登場する旗本・水野成之（十郎左衛門）の配下である海老名弾正とされ、箭弓稲荷様は海老名家の守り神様で、いつも肌身はなさず持っている。楽屋にいる時は、楽屋に祀り、手を合わせて拝む。この手が拝むときに上がれば、その日の高座の芸はうまくいき、下がれば調子が良くない。誠に霊験あらたかな神様である、という話である。,Japanese
欠点としては、やはりガトリングの持つ圧倒的な発射速度および弾幕展開能力には及ばないことが挙げられ、amx軽攻撃機のブラジル仕様機やトーネード idsのように、砲を門装備することでそれを補う場合もある。また、発射速度の高い自力駆動式機関砲全てに言えることだが、不発や遅発があると作動不良に陥りやすいという点もある。,Japanese
paldaisa（パルダイサ）は、年から年に一度開催されている、ベリーダンスを主体としたエンターテイメントショーの名称である。完全に造語で、固有の意味はないようであるが、言葉の持つ響きが「パラダイス」に近いため、混同されることが多い。毎回ショーに音声のみで登場する「総支配人マダムm」が取り仕切る劇場の名称が「パルダイサシアター」と言う設定であるようである。,Japanese
年代半ばに、鉱業（石油とガス）から数千人の労働者が国際貿易や建設業のような他の産業に移るという変化は有ったが、それ以来積極的な労働市場の成長があった。石油およびガス産業の多くの大規模雇用主はラレドだけでなくテキサス州全体でも操業を停止して、海外に移った。同じ事がテキサス州境近くの衣料品業界（リーバイスやハガー）にも起こったが、ラレドでは約人を雇用していた衣料品製造業（バリー）社が閉鎖しただけだった。小売りと輸送業におけるラレドの力強い雇用機会成長率は、年代後半の大量解雇における長期失業という逆境も耐えた。メキシコ経済における予測できない変化、移民法（日々国境を越えて来る買い物客や商業交易に関わる）、およびの結果としてテロリズムに対する脅威のためにラレド経済の脆弱性は国際貿易の中でも存在し続けている。,Japanese
一方、元々ハードロックを目指していた当人達にとっては、この曲は必ずしも望ましいものではなかったようである。この曲のヒットによって本来の路線とは異なるアイドル的なイメージが定着してしまったこと、その後再びヒット曲が少なくなってしまったことも、未だメンバーに複雑な感情を抱かせる要因となっている。,Japanese
ギャヴィン・メンジーズ（rowan gavin paton menzies、年月日 -  は、イギリスの作家、元英国海軍少佐。コロンブスによる到達以前に中国人がアメリカ大陸に到達したと論じる一連の著書で知られているが、歴史学者はメンジーズの見解と主張を退けており、その作品を偽史に分類している。,Japanese
気仙沼は魚介類が豊富な三陸海岸にあるが、年（明治年）に食肉の販売や乳牛の飼育が始まり、年（昭和年）月に廃止されるまで気仙沼市屠畜場もあった。この食肉処理場の存在により、戦前から気仙沼では豚のモツ（ホルモン）を食べる習慣があったとする説と、あまり美味しいと思われなかったためか逆に食べる習慣が無かったとする説がある。,Japanese
国際インスティテュート海外スタディ（コース）国際インスティテュートが主催する全学部生対象の短期留学プログラム。春期休暇または夏期休暇を利用して開催され、海外の大学で学ぶ「アカデミック・ラーニング」、国連本部やjicaなどで実践的な経験を積むことができる「フィールドワーク・ラーニング」の二種類がある。派遣期間は週間 - 週間。滞在先は、寮、ホテル、ホームステイ。英語圏以外では派遣国の言語講座を受講することも可能。,Japanese
貴霜翕侯の存在を示す最も古い証拠はヘライオス（英語heraios）と言う名の支配者が発行したコインである。これには「クシャーナ」の名と共に彼の名前が刻まれている。しかし年代の確定や解釈などについては諸説紛々たる状態であり、このクシャーナ「最初」の支配者についての具体像は全くわかっていない。世紀初頭から半ばにかけて、貴霜翕侯はクジュラ・カドフィセス（中丘就卻）の下で他の四翕侯を全て征服して王を号したと『後漢書』西域伝には記されており、一般にこれをもってクシャーナ朝の成立と見なされる。また、クシャーナ朝は大月氏の一派であるとも、土着のイラン系有力者であるともいわれる。,Japanese
戦後占領期に日本の遠洋漁業は制限されていたが、年（昭和年）月日に気仙沼漁港が第種漁港に指定され（農林省告示第号）、年（昭和年）にマッカーサー・ラインが廃止されると、北洋漁業やマグロ延縄漁などの基地として気仙沼漁港に漁船員やその家族が集まり始めた。この頃、気仙沼市内の精肉店の社長が韓国人から教わった味噌にんにくの味付けを安価なホルモン焼きに施し、後の「気仙沼ホルモン」の味が形作られたようである。一方で、三重県でうなぎ屋を営んでいた者が漁業で景気のいい気仙沼に移住して店を開こうとしたところ、味噌にんにく味のホルモン焼きを食べて感動し、市内にホルモン店を開いた。また、漁船員らの長期に渡る船上生活での野菜不足を考慮して、ホルモン焼きにキャベツを添えて出すようになり、現在のような気仙沼独特のホルモン焼きの特徴が船員らを通じて一般にも広まったとされる。,Japanese
年（昭和年）月に経営再建計画を策定、に上る人員削減といった徹底した合理化と系列百貨店閉鎖などの兼業整理、谷津遊園跡地や津田沼の車両工場などの資産処分を次々と行った。また、同年月には日本民営鉄道協会からも脱退（再建後の年月に復帰）し、春闘の賃上げ交渉も独自に行うなど、なりふり構わぬ経営再建を図った。このため、年代前半までは労働組合による単独のストライキが頻発することもあったが、傘下のオリエンタルランドが東京ディズニーランドの招致に成功したことや、リストラ策が功を奏して経営が好転した。年（昭和年）度上半期に年ぶりの経常利益を計上、年度上半期には累積赤字を解消。下半期には株式配当も復活し、ようやく経営危機からの復活を果たすこととなった。,Japanese
-シーズンに入ると若手選手のデニス・ジョンソンやガス・ウィリアムスらがチーム内で台頭を見せたため負担が軽減されたブラウンの成績は平均得点まで後退するが、初のプレーオフ進出以来成績が横ばい状態だったソニックスはレニー・ウィルケンズを再びヘッドコーチに招聘し、勝敗まで成績を伸ばした。プレーオフは第シードスタートだったがソニックスはポートランド・トレイルブレイザーズ、デンバー・ナゲッツなどの強豪チームを破ってnbaファイナルに進出。ワシントン・ブレッツとのシリーズで、ブラウンは第戦では得点、第戦では試合終盤にてオーバータイムに導く重要なショットを決め、第戦では得点をあげるなどの活躍でチームを牽引したが、力及ばず惜しくも勝敗で破れた。,Japanese
通年は一般には非公開で「全学協議会代表者会議」が行われているが、年に一度の学費改定方式の見直し議論の際は、「公開全学協議会」の形で開催される。公開全学協議会には、立命館に在籍する学生および教職員が傍聴することできる。最近では、年に開催されたとされている。諸事情で延期になった可能性も高いとされている,Japanese
時分、イギリス艦隊（戦艦ウォースパイト、駆逐艦ベドウィン、コサック、エスキモー、パンジャビ、ヒーロー、イカラス、キンバリー、フォレスター、フォックスハウンド）はオフォト・フィヨルドへの入り口のあるヴェスト・フィヨルドに集結し、フィヨルド内へ侵入を開始した。時分、オフォト・フィヨルド入り口のバロイ島の西kmの地点で、戦艦ウォースパイトはソードフィッシュを発進させ偵察に向かわせた。ソードフィッシュはフィヨルド内を偵察してドイツ駆逐艦の位置を報告した。また、停泊中のuボートを発見して攻撃した。このuボートはu-で、爆弾の命中により沈没した。,Japanese
eではpowerpc命令のヒントを利用した静的分岐予測機構のみ実装されていたが、gでは動的分岐予測 レベル予測 も行われる。gの動的分岐予測はのものとは異なり、では分岐先の予測にbtac branch target address cache と呼ばれる分岐先アドレスのキャッシュを用いていたのに対し、gではbtic branch target instruction cache と呼ばれる分岐先の命令 命令分 を直接キャッシュする仕組みが用いられている。分岐命令がbticにヒットすると、分岐先の命令を命令キャッシュからではなくこのbticから直接供給することが可能であり、サイクル早く命令キューに分岐先の命令を入れることができる。,Japanese
年、メンジーズは最初の本、『：中国が新大陸を発見した年』 the year china discovered the world を出版した（アメリカ合衆国では  the year china discovered america の題名で刊行された）。この本は、彼が主張する「年仮説」（ hypothesis）を立証するための軽い作品 vignette のシリーズの一冊として、非公式的に書かれたものであり、さまざまな推測をちりばめながら鄭和艦隊の到達点を描いたものである。メンジーズは本の冒頭で、以下のような問いを発している。すなわち、ヨーロッパで出版された初期の世界地図には、ヨーロッパ人に知られていなかったであろう地域が測量され、また海図に描かれて示されている、これらの土地を測量したのはだれか、ひいてはこれらの土地を「発見した」のは誰であったろうか？（大意）という問いである。メンジーズは、このような遠征をおこなうための時間、資金、人材、指導力を有したのは中国のみであり、中国にもヨーロッパにも知られていなかった土地に到達したのは中国人であると言うことができると述べている。,Japanese
船内には探査妨害装置の仕掛けられた、密輸品用の隠し部屋をいくつも備え、ソロはこの船を駆って、上得意であったジャバ・ザ・ハットに莫大な利益をもたらした。しかしソロは、その報酬に上乗せしてジャバに多額の借金をし、この船の更なる改造に明け暮れた。最早ファルコン号の改造はソロにとっての趣味、生き甲斐と化していたのである。ソロはこの船を多くの欠点を含めて愛しており、ある時、新共和国の優秀なエンジニアたちの徹底的なクリーンアップによって、以前より快適且つ安全にリノベーションされてしまった時など、「騒音が静かすぎる」などと言って、わざとボルトを取り外したりする「修正」まで施した。,Japanese
当時のコンピュータは一度にひとつのタスクを実行するバッチ処理用に開発されていた。入力データが事前に用意され、コンピュータがそれを使って計算を行い、結果を出力する。しかしこれではwhirlwindシステムには不十分である。whirlwindでは、時々刻々と変化する入力に対して連続的に計算を行う必要があった。速度が最も大きな問題となった。一般のシステムでは計算結果がプリントアウトされるのをじっと待っているのが普通だったが、whirlwindでは速度が遅いとシミュレーションできる複雑さが極端に制限されてしまう。,Japanese
通称「ミカ」。年組の女子生徒。連載初期（・巻）では「リコのクラスメートで、彼女が生徒会入りする前からの友人」として登場。作中では長らく名前が判明しておらず、巻でようやく通称が示され、巻でフルネームが判明した。リコに負けず劣らずお嬢様学校の生徒らしくない砕けた性格でリコの非モテぶりもよく知っている。その指摘が原因でマキは一時的ではあるが恋愛研究を止めてしまっている。,Japanese
俳句の句集・俳誌の主宰を務めた人物が引退後に就任する名誉職として名誉主宰という地位が存在する。明治生まれの俳人 俳誌『かつらぎ』を創刊し、主宰を務めた阿波野青畝。同じく俳誌『沖』を創刊した能村登四郎。元国際俳句交流協会副会長でもあり、俳誌『花鳥』主宰を務めた伊藤柏翠。『南風』主宰だった山口草堂。英文学者でもあり、『青樹』の主宰でもあった長谷川双魚。大正生まれの俳人で俳誌『小熊座』主宰を務めた佐藤鬼房。昭和生まれの俳人で『ホトトギス』の主宰を務めた稲畑汀子らが引退後の職名として名誉主宰と名乗ったことが挙げられる。,Japanese
雪辱を誓った-シーズンのソニックスは、ポール・サイラスを獲得する一方でデニス・ジョンソンやガス・ウィリアムス、ジャック・シクマら若手選手の存在感も益々増し、ベテランのブラウン、サイラスに若手のジョンソンらとバランスの良い布陣になり、ソニックスはチーム史上初の勝超えとなる勝敗を記録し、プレーオフも勝ち抜いて年連続のファイナル進出を果たした。ファイナルの相手は年連続でワシントン・ブレッツとなったが、ジョンソンら若手の活躍で第戦の敗の後に連勝を飾り、ブレッツを降して見事に優勝を果たした。ブラウンにとっては入団年目での悲願の達成だった。,Japanese
mgのフルコピーではなく各所に独自の改良を加えたものもあり、スイスのエリコン社が開発したエリコン kca mmリヴォルヴァーカノンは差動方式はほぼ同様ながら独自の機構を持っている。また、フランスがラファール戦闘機に搭載するために開発した m defa があり、これらはmgを参考にしたものではあっても独自の設計である。,Japanese
中世以前の服装は、身分により区別されており、「大人とは異なる子供服」という、年齢により区別される衣料が開発されたのは身分制度が解体した世紀以降のことである。ただし中世欧州では、形態的な子供用の服という区別は無いが、幼児には赤・黄等原色系、青少年には緑色等、着る者の年齢によって、よく使われる配色の別は存在した。,Japanese
皇帝ネロ（在位：年 – 年）は、避暑地となっていたこの地に豪華な別荘（ヴィラ）を建設し、つのダム subiaco dams を築いて娯楽目的の人工湖を造った。湖の付近につくられた町は、「湖の下」を意味するスブラクエウム（sublaqueum）の名で呼ばれ、これが現在の都市名の由来となっている。これらの人工湖は、トラヤヌス帝（在位：年 - 年）により、ローマに水を供給する新アニオ水道の新たな水源として利用された。年に完成した新アニオ水道は、当初はダムよりも下流にあたる場所で取水していたが、不純物の問題を解消する上でダム湖の利点が見出されたのである。,Japanese
その後、日暮里 - 筑波に鉄道敷設免許を有していた筑波高速度電気鉄道を東武鉄道との競合の末に年（昭和年）月日に吸収合併、その免許を利用する形で翌年月日に青砥 - 日暮里間、年（昭和年）月日に日暮里 - 上野（当時・上野公園）間を開業。念願であった都心延伸を果たした。また日暮里 - 上野間は上野公園下の地下線となったが、これは東京の郊外電車としては初のケースとなった。,Japanese
なお、この時没案になった「スリムなファルコン号」のプロップは、コクピット部分を改修されて（改修前は採用版ファルコンと同形状だった）『エピソード』冒頭でスター・デストロイヤーに拿捕される高速連絡艇ブロッケード・ランナーに流用された。このためブロッケード・ランナーのプロップは脇役にしてはかなり大きく作られており、実はスター・デストロイヤーのプロップよりも大きい。また、この制作過程を受けて、最新三部作の第弾となる『エピソード』では『エピソード』にて破損したパラボラアンテナにかわって、このブロッケード・ランナーのものと同型のアンテナが新たに装備されている。,Japanese
年（平成年）月からは、通勤時間帯に高速バス用車両や空港リムジン用車両の出庫運用を活用して住宅地域 - 市内中心部間で着席・速達輸送を行う「通勤シャトルバス」を、長崎市矢上地区 - 市内中心部間で運行開始した。この手法はその後、より長距離の高速道路を経由する区間にも採り入れられ、後述の諫早・大村 - 長崎間高速シャトルバスの設定につながることとなった。,Japanese
年、シュヴェリーン郡は年に公爵に昇叙されたニクロトの子孫の物となり、その領土はメクレンブルク＝シュヴェリーン公国となった。彼らはすぐにヴィスマール近郊のメクレンブルクからシュヴェリーンに居を移した。この頃は後期ゴシック建築が流行していた頃で、公爵の地位の高まりと繁栄は、象徴となる城を必要とし、要塞住居の建築に変革をもたらした。この頃の司教邸宅（bischofshaus）は、今もそのまま残っている。,Japanese
同年月にはafc u-選手権に出場するu-日本代表チームに選出され、ミッドフィールダーとして試合に出場したが、準々決勝で敗退し fifa u-ワールドカップへの出場権を得る事はできなかった。月にはafcアジアカップ本大会に出場する日本代表に選出されたが、腰痛のためチームから離脱した。,Japanese
このように封印されたはずの存在だったが、その後も度々登場。時に乙女リコを封印するための切り札として、時にサヨの彼氏の身代わりとして登場する。サヨの彼氏の身代わりとして登場した際にはマキとしてのロングヘアを短髪ウィッグの下に隠す進化形フォームで登場した。さらにはマキが自らの髪を後ろ手にアップにして一時的に演じる簡易版も存在する。その後「瞬時にマキオに変身し、すぐマキに戻る」ことまでできるようになる。,Japanese
一方で関連する寺院として、福聚寺の草創については次のようにある。当社は中世の兵乱により衰微し、野中の小社となり、近くの庵主が神前に一灯を供ずるのみになっていた。年（元和年）、天海僧正が駿府から下野国へ神輿（二度葬される途中の家康と思われる）を守護し、当地松山宿を通行した折、大雨に見舞われたため、当社の宮守りをしていた庵主の草室に神輿を納めた。すると、忽然と弓箭を携えた翁が示現した。天海僧正が何者かと問えば「人にあらず、稲魂の神使なり、僧正守護する神輿の御先を掃仕して非常を静める役を、この松山野久の地に勤めん」と告げた。これを聞いた僧正は、庵主に翁の御告を伝えて当社の由来を聞き、箭弓稲荷大神を尊崇して社殿を造営した。この折、僧正は訪れた庵を一寺に取り立てて福聚寺という寺号を与え、庵主を別当職に補任した。 『新編武蔵風土記稿』には「享保中より殊に威徳著しく諸人信仰するもの多し 今の如く市店旅宿門前に並へるは彼頃よりのことなり」とある。,Japanese
カーネギー・メロン大学で国防高等研究計画局darpaの支援で、『シンセティック・リアリティー』synthetic realityの一環として、プログラム可能な素材を開発するため研究が進められるクレイトロニクスは、cpu、エネルギーを貯蔵装置、通信機器、映像出力装置、センサー、移動装置、結合機構を備える『キャトム』catomクレイトロニクスの原子を意味するclaytronic atomと呼ばれる個々の自己組織化ロボットが指令によって自己組織化により形状が変化して機能的な要素を構成する。『パリオ』parioと称する新しい通信媒体を構想しており、共同研究に参加しているインテルはさらに発展させて物体の外観のみならず機能までも完全に複製する『dynamic physical rendering』を目指す。,Japanese
最初は悪印象だったヤンに対しては「（ヤンの勘違いではあるが）名前で呼び捨てにされる」「初ツーショットを撮られる」「階段から落ちそうになったのを助けてもらう」など自分の恋愛妄想シチュエーションをクリアされまくること（初めて話をした男子もヤンである）で苦手意識と対抗意識を持つ反面、「成り行きで『自分がそうだ』と言いそびれているうちに『藤女生徒会長』へのほぼ手放しの賛辞を聞かされ続ける」「さんざんイヤミな態度を取られながら、最後の最後で褒められる」「自分の写真を見て微笑まれる」などの言動で顔を赤くするなど徐々に彼のことを意識していく描写が見られ、文化祭準備の頃にはリコがヤンの（あるいはその逆の）ことを話したり、二人が親しく会話する光景を見る度に「のどに魚の小骨が刺さった感じ」になった。南中と藤女の文化祭の会議でヤンが自分の視線を逸らしたり、南中の生徒会書記の工藤に二人の仲を茶化された際にヤンが大げさに否定したことから彼に対して頑なな態度を取るが、後にその誤解も解消。その後は「自分ではヤンの欠点を論いながら、他者に同じようなことを言われると機嫌を損ねて擁護する」など、無自覚ながら彼に好意を抱くようになり、リコもそのことに気付いている描写がある。しかし、その言動は後に仇となり、共同文化祭の会場準備で偶然ヤンに聞かれてしまい、彼を傷つけてしまう。その後の合同文化祭本番でも感情が安定しなかったが「ヤンが南中の面々から評価されないことに苛立つ」「ヤンが評価されたことが『自分のこと』のように嬉しい」と気づいたことで彼への好意を自覚。ただしそれまで描いていた「理想の彼氏像」と正反対の性格であることから「今までの恋愛研究が全くの無駄に」と嘆いていた（リコには「それは最初からだ」とツッコまれた）。,Japanese
衣笠キャンパスから北へ徒歩分程度、金閣寺西部には西園寺記念館がある。飛び地の形で立地しているため「氷室キャンパス」と俗称で呼ばれることがあるが、これは公式なものではなく、衣笠キャンパスの一部である。付近一帯は年（元仁元年）に藤原公経が「西園寺」を建立した場所で、寺は西園寺家の家名の由来とされてことから立命館学園とはとりわけ縁の深い場所である。,Japanese
又、『靖國神社社憲』の前文に、「本神社は、明治天皇の思召に基き、嘉永六年以降、国事に殉ぜられたる人々を奉斎し、永くその祭祀を斎行して、その『みたま』を奉慰し、その御名を万代に顕彰するため、明治二年六月二十九日、創立せられた神社である」とあり、次に、『宗教法人靖國神社規則』の第一章総則の第三条には、「本法人は、明治天皇の宣らせ給うた『安国』の聖旨に基き、国事に殉ぜられた人々を奉斎し、神道の祭祀を行い、その神徳をひろめ、本神社を信奉する祭神の遺族その他の崇敬者を教化育成し、社会の福祉に寄与し、その他本神社の目的を達成するための業務及び事業を行うことを目的とする」とある。 我々奉職者一同は、この『靖國神社社憲』及び『宗教法人靖國神社規則』に則り、職務を遂行せねばならぬことは、言うまでもない。,Japanese
大爆笑ラジ関寄席（だいばくしょうラジかんよせ）は、ラジオ関西で毎週木曜日 - （年月から。同年・月はラジオショッピング枠があった関係で終了だった）および日曜日 - に放送されている演芸番組である。ただし、特に日曜日夕方放送分は、特番や競艇中継で休止もしくは時間が短縮になる時がある。,Japanese
指示された経路が有効でなくなっている場合、現存するノードを使った別の経路を決めなければならない。これは通常ルーティングプロトコルと経路決定アルゴリズムによってなされる。経路決定アルゴリズムには二種類あって、一つは距離ベクトルアルゴリズム distance vector algorithm 以下dva、もう一つはリンク状態アルゴリズム link state algorithm 以下lsa である。この内どちらか一方が用いられるが、この二つがわかれば、インターネット上の経路決定問題はほとんど理解できることになろう。,Japanese
複数の航空会社の民間航空機生産部門を再編して年月日に中国上海で設立された。資本金は億元（年月の時点で億usドル）で中央政府をはじめ、上海の地方政府やavic iやavic iiが主要な株主として名を連ねる。この政府が所有する企業は最終的にボーイングやエアバスへの依存を減らす為に席以上の大型旅客機の設計と生産を専門にしている。ボーイングが浙江省で建設を進めている初の海外生産拠点は商用飛機とボーイングの合弁会社が出資してる。年月にはcomac cの共同開発を進めてきたロシアの国有企業統一航空機製造会社（uac）と航空機を共同製造する合弁会社を上海で設立、uacとしては中国に技術移転を進めるボーイングやエアバスに対抗した動きとされる。同年には戦略提携相手だったカナダのボンバルディアと民間航空機部門やcシリーズの買収交渉を進めていると報じられた。,Japanese
東京コミックショウ ショパン猪狩と鯉口潤一のコンビ。後に弟子名が加わる。体を張った大がかりなコントで売るが、代表作はヘビ使いのコント。「レッドスネークカモーン」のフレーズで売った。後に鯉口は弟子を引き連れ分裂。以降猪狩は夫人と、のちに娘とコンビを組み、期間限定で活動を行っていた。,Japanese
年（昭和年）、歳。『ライオンのいただきます』にゲスト出演、その上品な口調で下ネタを連発するトークと、大きく結った独特のヘアスタイルで人気を博し、ドラマにバラエティに映画にと出演を重ねる。この独特の左右に張り出した巨大な髪型は、発泡スチロールの芯を入れた特注品で、デヴィ夫人に憧れてこの髪型にしたとの説もある。,Japanese
スプリントタイムを重視するラリーでは、交通を閉鎖した道路でタイムトライアルを行なうスペシャルステージ ss と呼ばれる区間が設けられる。その総延長は数百キロメートルに及ぶこともあり、整備されたサーキットを周回するレースとは違って、ドライバーがコースの全て（路面状況等含む）を暗記することはほぼ不可能である。そのため、本番前の試走（レッキ）と、ssの詳細な情報を書き込んだペースノートの作成が認められる。,Japanese
主要都市間や観光地には特急・急行バスも運行している。「やまびこ号」（長崎 - 佐世保線）や「ありあけ号」（長崎 - 熊本線）など愛称を設定した路線も存在した。年代後期以降、高速道路の開通に伴い、高速バス路線への移行が進められる一方で、一般道経由の路線は格下げや減便などで縮小している。,Japanese
クルアーン門はブワイフ朝のアミール、アズド・ウッダウラの治世に初めて建設された。ザンド朝時代までに、門の損傷が起きていたため修復作業が行われ、さらに門の上部に小さな部屋が追加で造られた。この部屋にはスルターン・イブラーヒーム・ミールザーによる手書きのクルアーンが保存されていた。つのクルアーンはヒーフダとして知られている。門の下を通過する観光客はシーラーズから他の地へと旅行を行う際に聖典の加護を受けると信じられている。,Japanese
『ルースカヤ・プラウダ』は、「ゲルマン法」に含まれる、ヨーロッパ早期の法令集（例えばフランク王国の『サリカ法典』や、世紀 - 世紀の『リプアーリ法典 lex ripuaria）、『ブルグント法典,Japanese
年歳の時に天津に出て、顧水如により段祺瑞に引き合わされ、上海に移る。年から北京に住み、中華人民共和国成立後は北京棋院副院長を務める。 年に第回全国囲棋大会に出場して優勝。年から始まった日中囲碁交流にも出場。劉棣懐とともに「南劉北過」と呼ばれた。年の中国囲棋協会による段位制開始時には、最高段の五段に認定された。,Japanese
女児用のジュニア服においては年代前半まではトドラー服と同様に可愛らしさが強調された服が多かったが、年代後半以降は単純に子供らしさだけを強調することが避けられ、男児用と同様に実年齢よりも年上っぽく見えるようなティーン服のデザインコンセプトを取り入れる傾向がある。そのような服は、デザイン面で中高生用の物と遜色が無い物も多く、現在では子供服というカテゴリーだけではくくりきれない例が増えている。また、カジュアルなものは大人用の服と比べて締め付けの少なさ、動きやすさ、洗濯の容易さ、価格の安さなどから小柄な成人女性が普段着・室内着として着用することもある。,Japanese
